,ID,MONTHS_BALANCE,STATUS,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,CNT_FAM_MEMBERS,Letter,Empleo,BIRTH
296,5009395,0.0,0,1,0.0,279000.0,2,1,3,1,1.0,P,1,1992-11-27
297,5009396,0.0,C,0,1.0,76500.0,4,1,0,1,3.0,S,1,1988-11-24
298,5009397,0.0,C,0,1.0,76500.0,4,1,0,1,3.0,P,1,1988-11-24
299,5009399,0.0,C,0,1.0,76500.0,4,1,0,1,3.0,M,1,1988-11-24
300,5009400,0.0,C,0,1.0,76500.0,4,1,0,1,3.0,V,1,1988-11-24
301,5009401,0.0,C,0,1.0,76500.0,4,1,0,1,3.0,T,1,1988-11-24
302,5009402,0.0,X,1,0.0,202500.0,0,4,1,1,2.0,T,1,1966-09-23
303,5009403,0.0,C,1,0.0,202500.0,0,4,1,1,2.0,A,1,1966-09-23
304,5009404,0.0,0,0,2.0,67500.0,0,1,1,1,4.0,P,1,1994-11-08
305,5009405,0.0,X,1,0.0,234000.0,4,2,1,1,2.0,S,1,1985-01-07
306,5009406,0.0,X,1,0.0,234000.0,4,2,1,1,2.0,G,1,1985-01-07
307,5009408,0.0,X,1,0.0,234000.0,4,2,1,1,2.0,K,1,1985-01-07
308,5009410,0.0,X,1,0.0,234000.0,4,2,1,1,2.0,H,1,1985-01-07
309,5009415,0.0,1,0,0.0,90000.0,4,4,3,1,1.0,U,1,1970-04-15
310,5009416,0.0,0,0,0.0,90000.0,4,4,3,1,1.0,R,1,1970-04-15
311,5009417,0.0,0,0,0.0,90000.0,4,4,3,1,1.0,P,1,1970-04-15
312,5009418,0.0,0,0,0.0,90000.0,4,4,3,1,1.7772950359634947,D,1,1970-04-15
313,5009420,0.0,C,0,0.0,90000.0,4,4,3,1,1.0,H,1,1970-04-15
314,5009423,0.0,X,0,0.0,81000.0,4,4,0,1,2.0,E,1,1969-07-24
315,5009425,0.0,C,1,0.0,108000.0,4,4,3,0,1.0,L,1,2000-09-26
316,5009426,0.0,0,1,0.0,99000.0,1,4,1,1,2.0,A,0,1968-07-14
317,5009427,0.0,0,1,0.0,99000.0,1,4,1,1,2.0,D,0,1968-07-14
318,5009428,0.0,0,1,0.0,198000.0,4,4,3,5,1.0,W,1,1999-06-09
319,5009429,0.0,0,1,0.0,198000.0,4,4,3,5,1.0,Q,1,1999-06-09
320,5009431,0.0,C,1,0.0,360000.0,2,1,1,2,2.0,I,1,1982-07-10
321,5009435,0.0,C,0,0.0,135000.0,1,4,1,1,2.0,B,0,1968-07-18
322,5009436,0.0,C,0,0.0,76500.0,1,4,1,1,2.0,L,0,1958-11-08
323,5009437,0.0,0,0,0.0,76500.0,1,4,1,1,2.0,I,0,1958-11-08
324,5009441,0.0,C,0,0.0,90000.0,2,4,1,1,2.0,X,1,1997-02-27
325,5009443,0.0,0,0,0.0,90000.0,2,4,1,1,2.0,M,1,1997-02-27
326,5009444,0.0,C,0,0.0,90000.0,2,4,1,1,2.0,H,1,1997-02-27
327,5009445,0.0,C,0,0.0,270000.0,0,2,0,1,2.0,Y,1,1985-03-16
328,5009447,0.0,X,1,0.0,81000.0,4,4,1,5,2.0,A,1,1983-08-14
329,5009448,0.0,X,1,0.0,81000.0,4,4,1,5,2.0,O,1,1983-08-14
330,5009451,0.0,C,0,0.0,202500.0,2,1,1,1,2.0,E,1,1983-08-14
331,5009452,0.0,C,0,0.0,202500.0,2,1,1,1,2.0,L,1,1975-11-05
332,5009454,0.0,C,0,0.0,202500.0,2,1,1,1,2.0,F,1,1975-11-05
333,5009456,0.0,C,0,0.0,202500.0,2,1,1,1,2.0,R,1,1975-11-05
334,5009457,0.0,C,0,0.0,202500.0,2,1,1,1,2.0,O,1,1975-11-05
335,5009458,0.0,X,0,0.0,202500.0,2,1,1,1,2.0,J,1,1975-11-05
336,5009460,0.0,0,0,0.0,157500.0,4,4,1,1,2.0,D,1,1969-03-13
337,5009465,0.0,C,0,0.0,157500.0,4,4,1,1,2.0,T,1,1969-03-13
338,5009468,0.0,C,0,0.0,157500.0,4,4,1,1,2.0,J,1,1969-03-13
339,5009469,0.0,0,0,0.0,157500.0,4,4,1,1,2.0,E,1,1969-03-13
340,5009470,0.0,C,0,0.0,157500.0,4,4,1,1,2.0,Q,1,1969-03-13
341,5009471,0.0,C,0,0.0,157500.0,4,4,1,1,2.0,P,1,1969-03-13
342,5009472,0.0,C,0,0.0,157500.0,4,4,1,1,2.0,B,1,1969-03-13
343,5009480,0.0,C,0,0.0,180000.0,0,1,1,1,2.0,G,1,1986-11-20
344,5009481,0.0,0,0,0.0,180000.0,0,1,1,1,2.0,G,1,1986-11-20
345,5009485,0.0,X,0,0.0,135000.0,4,4,1,2,2.0,S,1,1989-12-05
346,5009487,0.0,C,0,2.0,135000.0,4,4,1,1,4.0,J,1,1996-06-25
347,5009488,0.0,C,0,2.0,135000.0,4,4,1,1,4.0,W,1,1996-06-25
348,5009489,0.0,C,0,2.0,135000.0,4,4,1,1,4.0,R,1,1996-06-25
349,5009490,0.0,X,1,0.0,135000.0,0,4,1,1,2.0,V,1,1978-10-18
350,5009492,0.0,C,1,0.0,135000.0,0,4,1,1,2.0,B,1,1978-10-18
351,5009493,0.0,C,1,0.0,270000.0,0,4,1,1,2.0,G,1,1991-02-02
352,5009495,0.0,C,1,0.0,270000.0,0,4,1,1,2.0,S,1,1991-02-02
353,5009498,0.0,0,1,0.0,270000.0,0,4,1,1,2.0,G,1,1991-02-02
354,5009499,0.0,C,1,0.0,270000.0,0,4,1,1,2.0,B,1,1991-02-02
355,5009500,0.0,C,1,0.0,270000.0,0,4,1,1,2.0,A,1,1991-02-02
356,5009501,0.0,0,1,0.2761859947280425,270000.0,0,4,1,1,2.0,I,1,1991-02-02
357,5009503,0.0,X,1,0.0,270000.0,0,4,1,1,2.0,M,1,1991-02-02
358,5009507,0.0,0,0,0.0,202500.0,4,1,1,1,2.0,W,1,1979-01-22
359,5009508,0.0,C,0,0.0,202500.0,4,1,1,1,2.0,M,0,1979-01-22
360,5009509,0.0,C,0,0.0,202500.0,4,1,1,1,2.0,V,1,1979-01-22
361,5009512,0.0,C,0,0.0,157500.0,4,2,1,1,2.0,S,1,1976-11-25
362,5009516,0.0,X,0,0.0,157500.0,4,2,1,1,2.0,Q,1,1976-11-25
363,5009517,0.0,C,0,0.0,157500.0,4,2,1,1,2.0,C,1,1976-11-25
364,5009518,0.0,0,1,2.0,180000.0,4,2,1,1,4.0,G,1,1989-01-06
365,5009523,0.0,0,1,1.0,112500.0,4,4,2,0,2.0,B,1,1990-04-16
366,5009524,0.0,3,1,1.0,112500.0,4,4,2,0,2.0,B,1,1990-04-16
367,5009526,0.0,X,0,0.0,157500.0,0,4,1,1,2.0,U,1,1985-12-06
368,5009530,0.0,X,0,0.0,157500.0,0,4,1,1,2.0,T,1,1985-12-06
369,5009531,0.0,X,0,0.0,157500.0,0,4,1,1,2.0,I,1,1985-12-06
370,5009534,0.0,C,0,0.0,157500.0,0,4,1,1,2.0,X,1,1985-12-06
371,5009535,0.0,C,0,0.0,157500.0,0,4,1,1,2.0,Y,1,1985-12-06
372,5009536,0.0,C,1,0.0,216000.0,4,4,1,1,2.0,X,1,1980-10-28
373,5009537,0.0,C,0,0.0,202500.0,0,4,1,1,2.0,I,1,1980-08-17
374,5009540,0.0,C,0,0.0,202500.0,0,4,1,1,2.0,F,1,1980-08-17
375,5009541,0.0,C,0,0.0,202500.0,0,4,1,1,2.0,K,1,1980-08-17
376,5009545,0.0,0,0,0.0,198000.0,0,4,0,1,2.0,N,1,1971-08-19
377,5009546,0.0,X,0,0.0,198000.0,0,4,0,1,2.0,W,1,1971-08-19
378,5009548,0.0,X,0,0.0,198000.0,0,4,0,1,2.0,C,1,1971-08-19
379,5009551,0.0,0,0,0.0,198000.0,0,4,0,1,2.0,R,1,1971-08-19
380,5009554,0.0,C,0,0.0,198000.0,0,4,0,1,2.0,F,1,1971-08-19
381,5009555,0.0,0,0,0.0,198000.0,0,4,0,1,2.0,Y,1,1971-08-19
382,5009556,0.0,1,0,0.0,198000.0,0,4,0,1,2.0,A,1,1971-08-19
383,5009557,0.0,0,0,0.0,198000.0,0,4,0,1,2.0,K,1,1971-08-19
384,5009559,0.0,C,0,0.0,198000.0,0,4,0,1,2.0,L,1,1971-08-19
385,5009560,0.0,0,0,0.0,198000.0,0,4,0,1,2.0,A,1,1971-08-19
386,5009563,0.0,0,0,0.0,157500.0,1,4,4,1,1.0,Y,0,1967-07-22
387,5009564,0.0,C,0,0.0,157500.0,1,4,4,1,1.0,G,0,1967-07-22
388,5009565,0.0,X,1,0.0,180000.0,4,4,1,1,2.0,W,1,1981-08-26
389,5009566,0.0,X,1,0.0,180000.0,4,4,1,1,2.0,W,1,1981-08-26
390,5009568,0.0,X,1,0.0,180000.0,4,4,1,1,2.0,X,1,1981-08-26
391,5009569,0.0,X,1,0.0,180000.0,4,4,1,1,2.0,J,1,1981-08-26
392,5009570,0.0,X,1,0.0,180000.0,4,4,1,1,2.0,H,1,1981-08-26
393,5009571,0.0,C,1,0.0,180000.0,4,4,1,1,1.7731391984137335,U,1,1981-08-26
394,5009572,0.0,X,1,0.0,180000.0,4,4,1,1,2.0,Z,1,1981-08-26
395,5009573,0.0,X,1,0.2563777454378018,180000.0,4,4,1,1,2.0,S,1,1981-08-26
396,5009574,0.0,X,1,0.0,198986.6917264033,4,4,1,1,2.0,C,1,1981-08-26
397,5009575,0.0,C,0,0.0,315000.0,4,4,1,1,2.0,F,1,1976-05-23
398,5009576,0.0,X,0,0.0,315000.0,4,4,1,1,2.0,W,1,1976-05-23
399,5009577,0.0,X,0,0.0,112500.0,1,4,1,1,2.0,Z,0,1964-10-11
400,5009579,0.0,0,0,0.0,112500.0,1,4,1,1,2.0,R,0,1964-10-11
401,5009581,0.0,X,0,0.0,112500.0,1,4,1,1,2.0,M,0,1964-10-11
402,5009583,0.0,C,0,0.0,90000.0,4,4,2,1,1.0,B,1,1991-02-26
403,5009584,0.0,X,0,0.0,90000.0,4,4,2,1,1.0,Y,1,1991-02-26
404,5009585,0.0,C,0,0.0,45000.0,4,4,2,1,1.0,Z,1,1983-10-14
405,5009586,0.0,0,0,0.0,45000.0,4,4,2,1,1.0,V,1,1983-10-14
406,5009590,0.0,0,0,0.0,225000.0,4,4,1,1,2.0,H,1,1999-11-25
407,5009593,0.0,C,0,0.0,144000.0,4,4,1,1,2.0,F,1,1975-07-19
408,5009594,0.0,0,0,0.0,144000.0,4,4,1,1,2.0,U,1,1975-07-19
409,5009595,0.0,C,0,0.0,144000.0,4,4,1,1,2.0,M,1,1975-07-19
410,5009599,0.0,C,0,0.0,144000.0,4,4,1,1,2.0,G,1,1975-07-19
411,5009600,0.0,C,0,0.0,144000.0,4,4,1,1,2.0,H,1,1975-07-19
412,5009602,0.0,C,0,0.0,315000.0,0,1,1,1,2.0,G,1,1986-04-20
413,5009603,0.0,0,0,1.0,112500.0,4,4,1,1,3.0,M,1,1987-11-24
414,5009605,0.0,0,0,1.0,112500.0,4,4,1,1,3.0,K,1,1987-11-24
415,5009607,0.0,C,0,2.0,144000.0,4,4,1,1,4.0,P,1,1989-07-11
416,5009608,0.0,X,0,2.0,144000.0,4,4,1,1,4.0,H,1,1989-07-11
417,5009610,0.0,0,0,2.0,144000.0,4,4,1,1,4.0,A,1,1989-07-11
418,5009611,0.0,C,0,2.0,144000.0,4,4,1,1,4.0,T,1,1989-07-11
419,5009612,0.0,X,0,2.0,144000.0,4,4,1,1,4.0,V,1,1989-07-11
420,5009613,0.0,X,0,2.0,144000.0,4,4,1,1,4.0,D,1,1989-07-11
421,5009614,0.0,0,0,2.0,144000.0,4,4,1,1,4.0,K,1,1989-07-11
422,5009618,0.0,C,1,0.0,225000.0,1,4,1,1,2.0,P,0,1975-08-04
423,5009620,0.0,C,1,0.0,135000.0,4,4,1,1,2.0,V,1,1970-12-19
424,5009622,0.0,C,1,0.0,135000.0,4,4,1,1,2.0,P,1,1970-12-19
425,5009623,0.0,C,1,0.0,135000.0,4,4,1,1,2.0,H,1,1970-12-19
426,5009624,0.0,0,1,0.0,135000.0,4,4,1,1,2.0,E,1,1970-12-19
427,5009627,0.0,C,0,0.0,238500.0,4,4,1,1,2.0,E,1,1970-04-14
428,5009628,0.0,C,0,0.0,238500.0,4,4,1,1,2.0,W,1,1970-04-14
429,5009631,0.0,C,0,0.0,112500.0,4,4,1,1,2.0,Z,1,1996-01-23
430,5009633,0.0,X,1,0.9901939292946305,144000.0,4,2,1,1,3.0,U,1,1995-08-17
431,5009634,0.0,0,1,1.0,144000.0,4,2,1,1,3.0,B,1,1995-08-17
432,5009636,0.0,X,0,0.0,90000.0,1,4,1,1,1.7024300925026736,N,0,1964-06-23
433,5009637,0.0,C,0,0.0,90000.0,1,4,1,1,2.0,R,0,1964-06-23
434,5009638,0.0,X,0,0.0,90000.0,1,4,1,1,2.0,R,0,1964-06-23
435,5009639,0.0,C,0,0.0,90000.0,1,4,1,1,2.0,Q,0,1964-06-23
436,5009642,0.0,0,1,0.0,202500.0,0,4,3,5,1.0,C,1,1999-11-24
437,5009643,0.0,0,1,0.0,202500.0,0,4,3,5,1.0,A,1,1999-11-24
438,5009646,0.0,X,1,0.0,117000.0,4,4,3,1,1.0,A,1,1982-12-03
439,5009647,0.0,C,1,0.0,117000.0,4,4,3,1,1.0,N,1,1982-12-03
440,5009651,0.0,C,0,0.0,135000.0,2,4,1,1,2.0,C,1,1972-01-29
441,5009653,0.0,0,0,0.0,135000.0,2,4,1,1,2.0,J,1,1972-01-29
442,5009654,0.0,C,0,0.0,135000.0,2,4,1,1,2.0,Y,1,1972-01-29
443,5009655,0.0,0,0,0.0,135000.0,2,4,1,1,2.0,D,1,1972-01-29
444,5009656,0.0,C,0,0.0,135000.0,2,4,1,1,2.0,M,1,1972-01-29
445,5009657,0.0,0,0,0.0,135000.0,2,4,1,1,2.0,B,1,1972-01-29
446,5009658,0.0,C,0,0.0,135000.0,2,4,1,1,2.0,V,1,1972-01-29
447,5009660,0.0,C,1,0.0,225000.0,4,1,3,1,1.0,Q,1,1995-04-22
448,5009661,0.0,C,1,0.0,225000.0,4,1,3,1,1.0,Q,0,1995-04-22
449,5009662,0.0,C,1,0.0,198804.8530945959,4,1,3,1,1.0,X,1,1995-04-22
450,5009663,0.0,C,1,0.0,225000.0,4,1,3,1,1.0,Q,1,1995-04-22
451,5009664,0.0,C,0,0.0,126000.0,1,4,2,1,1.0,T,0,1970-08-06
452,5009665,0.0,C,0,0.0,126000.0,1,4,2,1,1.0,M,0,1970-08-06
453,5009666,0.0,C,0,0.0,126000.0,1,4,2,1,1.0,E,0,1970-08-06
454,5009671,0.0,0,0,0.0,135000.0,0,4,0,1,2.0,Z,1,1979-11-13
455,5009672,0.0,0,0,0.0,135000.0,0,4,0,1,2.0,H,1,1979-11-13
456,5009673,0.0,C,0,0.0,90000.0,1,4,4,1,1.0,E,0,1963-10-05
457,5009675,0.0,C,0,0.0,90000.0,1,4,4,1,1.0,Q,0,1963-10-05
458,5009676,0.0,C,0,0.0,90000.0,1,4,4,1,1.0,R,0,1963-10-05
459,5009677,0.0,C,0,0.0,90000.0,1,4,4,1,1.0,V,0,1963-10-05
460,5009680,0.0,C,0,0.0,90000.0,1,4,4,1,1.0,Q,0,1963-10-05
461,5009683,0.0,C,0,0.0,90000.0,1,4,4,1,1.0,E,0,1963-10-05
462,5009685,0.0,C,0,0.0,90000.0,1,4,4,1,1.0,H,0,1963-10-05
463,5009686,0.0,C,0,0.0,90000.0,1,4,4,1,1.0,B,0,1963-10-05
464,5009687,0.0,C,0,0.0,90000.0,1,4,4,1,1.0,C,0,1963-10-05
465,5009690,0.0,X,0,0.0,153000.0,1,4,2,1,1.0,C,0,1959-05-08
466,5009691,0.0,X,0,0.0,153000.0,1,4,2,1,1.0,O,0,1959-05-08
467,5009693,0.0,X,0,0.0,153000.0,1,4,2,1,1.0,H,0,1959-05-08
468,5009695,0.0,0,1,0.0,1350000.0,0,1,1,2,2.0,R,1,1987-07-20
469,5009698,0.0,X,1,0.0,1350000.0,0,1,1,2,2.0,M,1,1987-07-20
470,5009700,0.0,X,1,0.0,1350000.0,0,1,1,2,2.0,Q,1,1987-07-20
471,5009701,0.0,0,0,0.0,139500.0,1,4,1,1,2.0,K,0,1966-01-07
472,5009702,0.0,0,0,0.0,139500.0,1,4,1,1,2.0,S,0,1966-01-07
473,5009703,0.0,C,0,0.0,139500.0,1,4,1,1,2.0,Q,0,1966-01-07
474,5009704,0.0,C,0,0.0,139500.0,1,4,1,1,2.0,L,0,1966-01-07
475,5009705,0.0,C,0,0.0,139500.0,1,4,1,1,2.0,D,0,1966-01-07
476,5009706,0.0,0,0,0.0,157500.0,4,1,1,1,2.0,B,1,1991-04-05
477,5009707,0.0,0,0,0.0,157500.0,4,1,1,1,2.0,F,0,1991-04-05
478,5009709,0.0,X,0,0.0,157500.0,4,1,1,1,2.0,B,1,1991-04-05
479,5009711,0.0,X,0,0.0,135000.0,4,4,0,5,2.0,O,1,1992-09-28
480,5009714,0.0,X,1,0.0,180000.0,4,4,3,1,1.0,Y,1,1997-06-16
481,5009715,0.0,C,1,0.0,180000.0,4,4,3,1,1.0,P,1,1997-06-16
482,5009716,0.0,0,1,0.0,180000.0,4,4,3,1,1.0,G,1,1997-06-16
483,5009717,0.0,C,1,0.0,180000.0,4,4,3,1,1.0,R,1,1997-06-16
484,5009719,0.0,0,0,0.0,225000.0,4,4,3,1,1.0,E,1,1970-04-03
485,5009722,0.0,C,0,0.0,225000.0,4,4,3,1,1.0,K,1,1970-04-03
486,5009724,0.0,C,0,0.0,135000.0,4,1,1,1,2.0,I,1,1996-01-26
487,5009725,0.0,X,0,0.0,135000.0,4,1,1,1,2.0,J,1,1996-01-26
488,5009726,0.0,C,0,0.0,135000.0,4,1,1,1,2.0,C,1,1996-01-26
489,5009727,0.0,C,0,0.0,135000.0,4,1,1,1,2.0,E,1,1996-01-26
490,5009729,0.0,X,1,0.0,292500.0,4,4,1,1,2.0,E,1,1987-01-22
491,5009730,0.0,0,1,0.0,198741.93117587693,4,4,1,1,2.0,X,1,1987-01-22
492,5009732,0.0,C,0,0.0,270000.0,0,1,1,1,2.0,I,1,1987-01-22
493,5009733,0.0,C,0,0.0,270000.0,0,1,1,1,2.0,T,1,1970-03-09
494,5009734,0.0,C,0,0.0,270000.0,0,1,1,1,2.0,M,1,1970-03-09
495,5009738,0.0,0,0,0.0,99000.0,4,4,1,1,2.0,K,1,1983-01-04
496,5009740,0.0,X,0,0.0,99000.0,4,4,1,1,2.0,C,1,1983-01-04
497,5009741,0.0,0,0,0.0,99000.0,4,4,1,1,2.0,T,1,1983-01-04
498,5009742,0.0,C,0,0.0,135000.0,4,4,1,1,2.0,N,1,1989-05-21
499,5009743,0.0,C,0,0.0,135000.0,4,4,1,1,2.0,X,1,1989-05-21
500,5009744,0.0,5,0,0.0,315000.0,0,1,1,1,2.0,A,1,1986-01-08
501,5009746,0.0,C,0,0.0,315000.0,0,1,1,1,2.0,H,1,1986-01-08
502,5009748,0.0,C,0,0.0,315000.0,0,1,1,1,2.0,O,1,1986-01-08
503,5009749,0.0,5,0,0.0,315000.0,0,1,1,1,2.0,I,1,1986-01-08
504,5009750,0.0,0,0,0.0,315000.0,0,1,1,1,2.0,V,1,1986-01-08
505,5009751,0.0,C,0,0.0,315000.0,0,1,1,1,2.0,A,1,1986-01-08
506,5009752,0.0,C,0,0.0,315000.0,0,1,1,1,2.0,H,1,1986-01-08
507,5009753,0.0,C,0,0.2592182411219077,315000.0,1,1,1,1,2.0,F,1,1986-01-08
508,5009754,0.0,C,0,0.0,315000.0,0,1,1,1,2.0,H,1,1986-01-08
509,5009757,0.0,C,1,0.0,270000.0,4,1,3,1,1.0,N,1,1998-04-05
510,5009760,0.0,X,1,0.0,270000.0,4,1,3,1,1.0,Y,1,1998-04-05
511,5009761,0.0,C,1,0.0,270000.0,4,1,3,1,1.0,V,0,1998-04-05
512,5009762,0.0,C,1,0.0,135000.0,4,4,2,1,1.0,V,1,1984-06-26
513,5009765,0.0,X,1,0.0,135000.0,4,4,2,1,1.0,U,1,1984-06-26
514,5009768,0.0,0,1,0.0,135000.0,4,4,2,1,1.0,F,1,1984-06-26
515,5009773,0.0,0,1,0.0,135000.0,4,4,2,1,1.0,J,1,1984-06-26
516,5009774,0.0,C,1,0.0,135000.0,4,4,2,1,1.0,P,1,1984-06-26
517,5009777,0.0,C,1,0.0,135000.0,4,4,2,1,1.0,X,1,1984-06-26
518,5009779,0.0,0,1,0.0,135000.0,4,4,2,1,1.0,L,1,1984-06-26
519,5009783,0.0,C,1,2.0,445500.0,2,1,1,2,4.0,N,1,1982-04-30
520,5009784,0.0,C,1,2.0,445500.0,2,1,1,2,4.0,Z,1,1982-04-30
521,5009785,0.0,0,0,-0.5047862057990493,198000.0,1,4,4,1,1.0,G,0,1962-11-25
522,5009790,0.0,C,0,0.0,198000.0,1,4,4,1,1.0,R,0,1962-11-25
523,5009792,0.0,C,0,0.0,198000.0,1,4,4,1,1.0,A,0,1962-11-25
524,5009796,0.0,0,0,0.0,198000.0,1,4,4,1,1.0,A,0,1962-11-25
525,5009797,0.0,0,0,0.0,198000.0,1,4,4,1,1.0,M,0,1962-11-25
526,5009800,0.0,C,0,0.0,382500.0,4,1,1,1,2.0,D,1,1980-11-17
527,5009801,0.0,C,0,0.0,382500.0,4,1,1,1,2.0,A,1,1980-11-17
528,5009802,0.0,C,0,0.0,382500.0,4,1,1,1,2.0,K,1,1980-11-17
529,5009803,0.0,C,0,0.0,382500.0,4,1,1,1,2.0,H,1,1980-11-17
530,5009804,0.0,C,0,0.0,382500.0,4,1,1,1,2.0,G,1,1980-11-17
531,5009805,0.0,0,0,0.9796576026575254,198989.2946919583,4,4,1,1,3.0,C,1,1990-10-18
532,5009806,0.0,X,0,1.0,202500.0,4,4,1,1,3.0,T,1,1990-10-18
533,5009807,0.0,X,0,1.0,202500.0,4,4,1,1,3.0,A,1,1990-10-18
534,5009808,0.0,X,0,1.0,202500.0,4,4,1,1,3.0,M,1,1990-10-18
535,5009809,0.0,X,0,1.0,198989.06473435112,4,4,1,1,3.0,O,1,1990-10-18
536,5009810,0.0,C,0,1.0,202500.0,4,4,1,1,3.0,Z,1,1990-10-18
537,5009811,0.0,0,0,1.0,202500.0,4,4,1,1,3.0,S,1,1990-10-18
538,5009813,0.0,X,0,1.0,202500.0,4,4,1,1,3.0,Y,1,1990-10-18
539,5009814,0.0,0,0,1.0,202500.0,4,4,1,1,3.0,V,1,1990-10-18
540,5009816,0.0,0,0,1.0,202500.0,4,4,1,1,3.0,M,1,1990-10-18
541,5009819,0.0,C,0,0.0,99000.0,4,4,1,1,2.0,E,1,1982-05-23
542,5009820,0.0,0,0,0.0,99000.0,4,4,1,1,2.0,M,1,1982-05-23
543,5009821,0.0,0,0,0.0,99000.0,4,4,1,1,2.0,B,1,1982-05-23
544,5009822,0.0,0,0,0.0,99000.0,4,4,1,1,2.0,D,0,1982-05-23
545,5009823,0.0,0,0,0.0,99000.0,4,4,1,1,2.0,B,1,1982-05-23
546,5009826,0.0,C,0,0.0,112500.0,4,4,1,1,2.0,C,1,1979-12-29
547,5009827,0.0,X,0,0.0,112500.0,4,4,1,1,2.0,C,1,1979-12-29
548,5009828,0.0,C,0,0.0,112500.0,4,4,1,1,2.0,O,1,1979-12-29
549,5009829,0.0,X,0,0.0,112500.0,4,4,1,1,2.0,F,1,1979-12-29
550,5009831,0.0,C,1,0.0,166500.0,4,1,1,5,2.0,U,1,1994-07-27
551,5009833,0.0,C,1,0.0,166500.0,4,1,1,5,2.0,L,1,1994-07-27
552,5009834,0.0,0,1,0.0,166500.0,4,1,1,5,2.0,K,1,1994-07-27
553,5009835,0.0,C,1,0.0,166500.0,4,1,1,5,2.0,Y,1,1994-07-27
554,5009836,0.0,C,1,0.0,166500.0,4,1,1,5,2.0,E,1,1994-07-27
555,5009839,0.0,C,1,0.0,202500.0,4,4,0,1,2.0,X,1,1988-07-17
556,5009844,0.0,X,1,0.0,180000.0,4,4,1,1,2.0,R,1,1979-08-09
557,5009845,0.0,C,1,0.0,180000.0,4,4,1,1,2.0,O,1,1979-08-09
558,5009846,0.0,C,1,0.0,225000.0,0,1,0,1,2.0,S,1,1989-07-06
559,5009848,0.0,0,0,0.0,99000.0,0,1,1,1,2.0,C,1,1995-07-13
560,5009849,0.0,0,0,0.0,99000.0,0,1,1,1,2.0,U,1,1995-07-13
561,5009854,0.0,0,1,0.0,360000.0,0,4,2,5,1.0,X,1,1995-01-02
562,5009857,0.0,C,1,0.0,360000.0,0,4,2,5,1.0,E,1,1995-01-02
563,5009858,0.0,C,1,0.0,360000.0,0,4,2,5,1.0,M,1,1995-01-02
564,5009859,0.0,C,1,0.0,360000.0,0,4,2,5,1.0,W,1,1995-01-02
565,5009860,0.0,C,1,0.0,360000.0,0,4,2,5,1.0,N,1,1995-01-02
566,5009865,0.0,X,1,0.0,225000.0,4,1,0,4,2.0,B,1,1983-04-16
567,5009866,0.0,C,1,0.0,225000.0,4,1,0,4,2.0,F,1,1983-04-16
568,5009867,0.0,X,1,0.0,225000.0,4,1,0,4,2.0,Q,1,1983-04-16
569,5009868,0.0,C,1,0.0,225000.0,4,1,0,4,2.0,W,1,1983-04-16
570,5009872,0.0,C,1,2.0,427500.0,0,1,1,1,4.0,P,1,1981-09-04
571,5009874,0.0,X,1,2.0,427500.0,0,1,1,1,4.0,N,0,1981-09-04
572,5009877,0.0,X,0,2.0,157500.0,2,1,1,1,4.0,B,1,1980-09-14
573,5009878,0.0,0,0,2.0,157500.0,2,1,1,1,4.0,L,1,1980-09-14
574,5009879,0.0,0,0,2.0,144000.0,4,4,1,2,4.0,Y,1,1996-03-14
575,5009883,0.0,0,0,0.0,157500.0,4,4,0,1,2.0,X,0,1963-11-27
576,5009887,0.0,0,0,0.0,157500.0,1,4,0,1,2.0,H,0,1963-11-27
577,5009889,0.0,C,1,0.0,270000.0,4,4,3,1,1.0,F,1,1987-01-28
578,5009890,0.0,C,1,0.0,270000.0,4,4,3,1,1.0,S,1,1987-01-28
579,5009893,0.0,X,0,1.0,157500.0,4,1,1,1,3.0,I,1,1990-04-22
580,5009894,0.0,X,0,0.0,180000.0,1,4,1,1,2.0,U,0,1962-07-16
581,5009897,0.0,0,0,2.0,90000.0,2,1,1,1,4.0,Q,1,1992-08-30
582,5009898,0.0,X,0,2.0,90000.0,2,1,1,1,4.0,L,0,1992-08-30
583,5009900,0.0,C,1,0.0,202500.0,4,4,1,1,2.0,K,1,1970-10-16
584,5009903,0.0,C,1,0.0,202500.0,4,4,1,1,2.0,Z,1,1970-10-16
585,5009906,0.0,C,1,0.0,202500.0,4,4,1,1,2.0,E,1,1970-10-16
586,5009907,0.0,C,1,0.0,202500.0,4,4,1,1,2.0,O,1,1970-10-16
587,5009908,0.0,1,1,0.0,202500.0,4,4,1,1,2.0,D,1,1970-10-16
588,5009909,0.0,C,1,0.0,202500.0,4,4,1,1,2.0,V,1,1970-10-16
589,5009910,0.0,C,1,0.0,202500.0,4,4,1,1,2.0,Z,1,1970-10-16
590,5009911,0.0,C,1,0.0,202500.0,4,4,1,1,2.0,X,1,1970-10-16
591,5009915,0.0,C,0,2.0,99000.0,0,1,1,1,4.0,V,1,1988-03-23
592,5009917,0.0,1,0,2.0,99000.0,0,1,1,1,4.0,L,1,1988-03-23
593,5009918,0.0,C,0,2.0,99000.0,0,1,1,1,4.0,W,1,1988-03-23
594,5009919,0.0,C,0,2.0,99000.0,0,1,1,1,4.0,T,1,1988-03-23
